	chr	start	end
2524	chr12	7017119	7019531
2525	chr12	7091598	7092754
2526	chr12	7107945	7109560
2527	chr12	7129273	7133466
2528	chr12	7188543	7191428
2529	chr12	7933160	7936844
2530	chr12	8031944	8035914
2531	chr12	8062160	8066872
2532	chr12	8081171	8083737
2533	chr12	8123507	8124686
2534	chr12	8180056	8181521
2535	chr12	8227132	8228416
2536	chr12	8242244	8244384
2537	chr12	8389882	8390665
2538	chr12	8696794	8699726
2539	chr12	8913371	8915938
2540	chr12	8948304	8951140
2541	chr12	9064014	9065786
2542	chr12	9112054	9116676
2543	chr12	9116921	9117682
2544	chr12	9239951	9241322
2545	chr12	9283117	9284109
2546	chr12	9447766	9448767
2547	chr12	9647458	9650870
2548	chr12	9731280	9733430
2549	chr12	9758052	9761527
2550	chr12	9868650	9870506
2551	chr12	10127722	10130650
2552	chr12	10160096	10172697
2553	chr12	10211979	10216032
2554	chr12	10363428	10366083
2555	chr12	10612483	10614367
2556	chr12	10721474	10723962
2557	chr12	10749836	10750487
2558	chr12	11170486	11172976
2559	chr12	11648422	11653201
2560	chr12	12111157	12111539
2561	chr12	12264968	12268130
2562	chr12	12348431	12350879
2563	chr12	12356447	12359176
2564	chr12	12559729	12563488
2565	chr12	12611021	12614648
2566	chr12	12695866	12697356
2567	chr12	12715610	12720373
2568	chr12	12722464	12726846
2569	chr12	12786414	12787814
2570	chr12	12813058	12814498
2571	chr12	12890659	12891847
2572	chr12	12999367	13002184
2573	chr12	13043771	13046364
2574	chr12	13097378	13098443
2575	chr12	13100741	13101868
2576	chr12	14364854	14368054
2577	chr12	14566953	14568472
2578	chr12	14768939	14771661
2579	chr12	14773493	14775741
2580	chr12	14802290	14804520
2581	chr12	14958480	14962638
2582	chr12	15546284	15548570
2583	chr12	15787758	15790414
2584	chr12	15881545	15884301
2585	chr12	15910788	15912187
2586	chr12	19129074	19132815
2587	chr12	19438961	19442291
2588	chr12	20367891	20370851
2589	chr12	21437164	21438731
2590	chr12	21500305	21502872
2591	chr12	21656070	21658667
2592	chr12	22045892	22047892
2593	chr12	22541495	22545191
2594	chr12	22624298	22629271
2595	chr12	22624298	22629271
2596	chr12	24560281	24564624
2597	chr12	24583709	24584669
2598	chr12	24901006	24904282
2599	chr12	24901006	24904282
2600	chr12	24946045	24949613
2601	chr12	25052145	25057046
2602	chr12	25194367	25196382
2603	chr12	25249263	25252084
2604	chr12	25957590	25961250
2605	chr12	26117904	26127273
2606	chr12	26194806	26196862
2607	chr12	26829307	26834345
2608	chr12	26829307	26834345
2609	chr12	26935866	26941568
2610	chr12	27013069	27015159
2611	chr12	27021439	27023796
2612	chr12	27021439	27023796
2613	chr12	27243623	27246590
2614	chr12	27523248	27526404
2615	chr12	27709805	27712088
2616	chr12	27779083	27782758
2617	chr12	28189802	28191973
2618	chr12	29148005	29150986
2619	chr12	29379849	29381871
2620	chr12	30693951	30696588
2621	chr12	30752648	30755693
2622	chr12	31073326	31074817
2623	chr12	31323081	31326859
2624	chr12	31323081	31326859
2625	chr12	31588752	31592033
2626	chr12	31658619	31660870
2627	chr12	31727920	31730196
2628	chr12	31958339	31961095
2629	chr12	32106071	32110634
2630	chr12	32485521	32489728
2631	chr12	32501725	32506287
2632	chr12	32534163	32536000
2633	chr12	32678880	32680817
2634	chr12	32753847	32756481
2635	chr12	32753847	32756481
2636	chr12	34021703	34023331
2637	chr12	34021703	34023331
2638	chr12	38316132	38317550
2639	chr12	38316132	38317550
2640	chr12	39614096	39621316
2641	chr12	40102613	40106774
2642	chr12	40223446	40227124
2643	chr12	42143249	42145653
2644	chr12	42235608	42239370
2645	chr12	42235608	42239370
2646	chr12	42325264	42327590
2647	chr12	43757569	43760643
2648	chr12	43804877	43807261
2649	chr12	43835176	43837183
2650	chr12	45214679	45217583
2651	chr12	45724508	45731736
2652	chr12	45989000	45992635
2653	chr12	46370310	46373993
2654	chr12	46382633	46384837
2655	chr12	47078528	47081126
2656	chr12	47213703	47219962
2657	chr12	47306869	47308017
2658	chr12	47705000	47707261
2659	chr12	47755757	47759876
2660	chr12	47772685	47776363
2661	chr12	47772685	47776363
2662	chr12	47772685	47776363
2663	chr12	47818546	47820976
2664	chr12	47904588	47905718
2665	chr12	47963206	47964567
2666	chr12	48104688	48106961
2667	chr12	48118892	48120884
2668	chr12	48156250	48158049
2669	chr12	48349497	48352239
2670	chr12	48680712	48683036
2671	chr12	48715553	48717974
2672	chr12	48787502	48790505
2673	chr12	48814100	48816453
2674	chr12	48851095	48853358
2675	chr12	48862066	48866407
2676	chr12	48862066	48866407
2677	chr12	48903443	48904739
2678	chr12	48924526	48925835
2679	chr12	48955713	48958300
2680	chr12	48996684	49000612
2681	chr12	49017690	49019554
2682	chr12	49068690	49070656
2683	chr12	49108615	49111614
2684	chr12	49129695	49133823
2685	chr12	49185610	49190754
2686	chr12	49264071	49265945
2687	chr12	49322289	49323834
2688	chr12	49366045	49368928
2689	chr12	49566940	49569373
2690	chr12	49622063	49624527
2691	chr12	49702990	49708537
2692	chr12	49740869	49743201
2693	chr12	49826886	49829231
2694	chr12	49841784	49843614
2695	chr12	50024607	50026075
2696	chr12	50084490	50086494
2697	chr12	50111266	50113309
2698	chr12	50111266	50113309
2699	chr12	50166327	50167959
2700	chr12	50219133	50223022
2701	chr12	50282586	50284538
2702	chr12	50400294	50402845
2703	chr12	50504429	50508594
2704	chr12	50762842	50766199
2705	chr12	50842687	50843556
2706	chr12	50923500	50929842
2707	chr12	51008325	51009526
2708	chr12	51023921	51026984
2709	chr12	51047270	51049253
2710	chr12	51081638	51084081
2711	chr12	51171148	51174039
2712	chr12	51216317	51218916
2713	chr12	51238090	51240387
2714	chr12	51269470	51271096
2715	chr12	51320880	51324542
2716	chr12	51390597	51393314
2717	chr12	51950466	51954287
2718	chr12	52006076	52009509
2719	chr12	52022773	52024323
2720	chr12	52024636	52026207
2721	chr12	52036699	52039865
2722	chr12	52050488	52053523
2723	chr12	52069129	52071493
2724	chr12	52903153	52904381
2725	chr12	53005127	53007922
2726	chr12	53045784	53048203
2727	chr12	53052505	53054941
2728	chr12	53078313	53080223
2729	chr12	53096987	53099332
2730	chr12	53179733	53181851
2731	chr12	53206909	53207354
2732	chr12	53208860	53209704
2733	chr12	53218716	53222300
2734	chr12	53251363	53253214
2735	chr12	53267421	53268817
2736	chr12	53294924	53296554
2737	chr12	53299400	53300953
2738	chr12	53320606	53322031
2739	chr12	53344453	53345681
2740	chr12	53378798	53379598
2741	chr12	53379927	53381823
2742	chr12	53440813	53443214
2743	chr12	53451617	53453944
2744	chr12	53498262	53502384
2745	chr12	53623567	53627067
2746	chr12	53623567	53627067
2747	chr12	53675001	53679296
2748	chr12	53726198	53728229
2749	chr12	53726198	53728229
2750	chr12	54053107	54054922
2751	chr12	54080971	54083026
2752	chr12	54123437	54127960
2753	chr12	54188102	54189398
2754	chr12	54188102	54189398
2755	chr12	54278599	54282087
2756	chr12	54300709	54301177
2757	chr12	54324473	54326138
2758	chr12	54324473	54326138
2759	chr12	54383797	54385805
2760	chr12	54389955	54392094
2761	chr12	54416982	54419953
2762	chr12	54497473	54499627
2763	chr12	54549012	54551205
2764	chr12	54560234	54561996
2765	chr12	55681450	55682058
2766	chr12	55715351	55717368
2767	chr12	55727458	55730810
2768	chr12	55742574	55746287
2769	chr12	55816470	55818870
2770	chr12	55828688	55831852
2771	chr12	55926042	55928863
2772	chr12	55930821	55933265
2773	chr12	55966051	55967535
2774	chr12	55972260	55975369
2775	chr12	55972260	55975369
2776	chr12	55996296	55998169
2777	chr12	56041150	56043288
2778	chr12	56078797	56084312
2779	chr12	56103572	56105944
2780	chr12	56115512	56119210
2781	chr12	56127452	56130080
2782	chr12	56127452	56130080
2783	chr12	56151398	56153991
2784	chr12	56157013	56160659
2785	chr12	56188028	56190924
2786	chr12	56220119	56223008
2787	chr12	56223736	56225392
2788	chr12	56256841	56259242
2789	chr12	56266298	56268020
2790	chr12	56298967	56301163
2791	chr12	56314840	56316967
2792	chr12	56332978	56334902
2793	chr12	56358299	56361158
2794	chr12	56448334	56450095
2795	chr12	56467774	56469684
2796	chr12	56486916	56488904
2797	chr12	56520970	56523175
2798	chr12	56628311	56630740
2799	chr12	56634101	56637147
2800	chr12	56644541	56646673
2801	chr12	56683831	56690262
2802	chr12	56723551	56726384
2803	chr12	56751012	56752739
2804	chr12	57005513	57006919
2805	chr12	57077742	57079491
2806	chr12	57077742	57079491
2807	chr12	57086274	57091877
2808	chr12	57110053	57112539
2809	chr12	57127258	57131091
2810	chr12	57229292	57230839
2811	chr12	57248693	57249302
2812	chr12	57339802	57342836
2813	chr12	57429571	57431706
2814	chr12	57458843	57462851
2815	chr12	57458843	57462851
2816	chr12	57475300	57478682
2817	chr12	57487418	57489226
2818	chr12	57518335	57521426
2819	chr12	57521963	57524669
2820	chr12	57546073	57547730
2821	chr12	57590654	57594083
2822	chr12	57603951	57606232
2823	chr12	57693456	57695347
2824	chr12	57693456	57695347
2825	chr12	57725979	57727331
2826	chr12	57741704	57742360
2827	chr12	57744272	57746031
2828	chr12	57751111	57753022
2829	chr12	57754460	57756781
2830	chr12	57771389	57773435
2831	chr12	57782531	57783755
2832	chr12	57842490	57847531
2833	chr12	57935325	57936823
2834	chr12	57940741	57942548
2835	chr12	58918038	58921032
2836	chr12	58918038	58921032
2837	chr12	59595154	59598285
2838	chr12	62259162	62261803
2839	chr12	62465744	62468538
2840	chr12	62601844	62605511
2841	chr12	62932753	62935763
2842	chr12	63779292	63780929
2843	chr12	63843234	63847022
2844	chr12	64221311	64222992
2845	chr12	64403623	64405891
2846	chr12	64451127	64453404
2847	chr12	64608827	64612612
2848	chr12	64621375	64621882
2849	chr12	64757620	64760444
2850	chr12	64780101	64782698
2851	chr12	65168693	65173162
2852	chr12	65881831	65882502
2853	chr12	66129702	66131676
2854	chr12	66168606	66170736
2855	chr12	66188649	66190334
2856	chr12	66301682	66303584
2857	chr12	67268066	67271875
2858	chr12	67647567	67652082
2859	chr12	68331363	68333131
2860	chr12	68609910	68612777
2861	chr12	68686246	68687969
2862	chr12	68745600	68748317
2863	chr12	68807172	68809689
2864	chr12	68930313	68933916
2865	chr12	69238834	69242522
2866	chr12	69348391	69348897
2867	chr12	69359146	69360668
2868	chr12	69469680	69471888
2869	chr12	69584826	69586573
2870	chr12	69738162	69741472
2871	chr12	70242358	70245382
2872	chr12	70365078	70370107
2873	chr12	71661503	71665664
2874	chr12	71684140	71684594
2875	chr12	71685027	71688517
2876	chr12	71754257	71757098
2877	chr12	71838943	71841178
2878	chr12	74537076	74540166
2879	chr12	75329596	75330673
2880	chr12	75390077	75391971
2881	chr12	75480222	75484149
2882	chr12	75510292	75512224
2883	chr12	76027405	76033055
2884	chr12	76082425	76085783
2885	chr12	76346823	76349121
2886	chr12	76346823	76349121
2887	chr12	76556596	76560749
2888	chr12	76762894	76765771
2889	chr12	77064884	77066341
2890	chr12	77830388	77838617
2891	chr12	79931601	79937118
2892	chr12	82356992	82359733
2893	chr12	82685663	82690742
2894	chr12	88034896	88037666
2895	chr12	88141248	88143324
2896	chr12	88141248	88143324
2897	chr12	89348316	89355383
2898	chr12	89523475	89526973
2899	chr12	89705087	89712044
2900	chr12	92137671	92148218
2901	chr12	92137671	92148218
2902	chr12	92466654	92467714
2903	chr12	92926940	92930467
2904	chr12	93376181	93382136
2905	chr12	93440210	93443016
2906	chr12	93467251	93468619
2907	chr12	93569433	93574173
2908	chr12	93676704	93678380
2909	chr12	94147650	94152130
2910	chr12	94262109	94263334
2911	chr12	94458736	94460911
2912	chr12	94648663	94651054
2913	chr12	95002662	95004278
2914	chr12	95072191	95074078
2915	chr12	95215675	95220664
2916	chr12	95215675	95220664
2917	chr12	95472900	95475701
2918	chr12	95547532	95549496
2919	chr12	95857681	95860661
2920	chr12	95857681	95860661
2921	chr12	95942055	95943888
2922	chr12	96034268	96036366
2923	chr12	96193634	96196956
2924	chr12	96396663	96401916
2925	chr12	96906351	96908473
2926	chr12	97755939	97756271
2927	chr12	98456510	98457469
2928	chr12	98502526	98504803
2929	chr12	98514178	98517828
2930	chr12	98592900	98596213
2931	chr12	98643416	98647394
2932	chr12	100140916	100144004
2933	chr12	100199112	100201981
2934	chr12	100199112	100201981
2935	chr12	100266248	100269408
2936	chr12	100573149	100574836
2937	chr12	101279305	101281037
2938	chr12	101406610	101409010
2939	chr12	101696639	101700618
2940	chr12	101828464	101831534
2941	chr12	101876672	101878545
2942	chr12	102061006	102062510
2943	chr12	102119218	102120909
2944	chr12	102477329	102481116
2945	chr12	103838923	103842076
2946	chr12	103838923	103842076
2947	chr12	103928607	103932304
2948	chr12	103928607	103932304
2949	chr12	103955772	103957913
2950	chr12	103964612	103967255
2951	chr12	104063048	104066158
2952	chr12	104136266	104139339
2953	chr12	104215421	104216615
2954	chr12	104286503	104290020
2955	chr12	104303254	104304489
2956	chr12	104456065	104461446
2957	chr12	104985773	104987976
2958	chr12	105083242	105084904
2959	chr12	105106659	105110524
2960	chr12	105231621	105236887
2961	chr12	105330075	105332700
2962	chr12	106134996	106141810
2963	chr12	106246300	106249262
2964	chr12	106301610	106305994
2965	chr12	106357244	106359151
2966	chr12	106773411	106776282
2967	chr12	106954727	106958593
2968	chr12	106986046	106987697
2969	chr12	107090946	107094429
2970	chr12	107684931	107686777
2971	chr12	107759798	107762001
2972	chr12	107774783	107776857
2973	chr12	108336976	108340165
2974	chr12	108514548	108516255
2975	chr12	108559851	108564216
2976	chr12	108594853	108598657
2977	chr12	108627930	108635790
2978	chr12	108728790	108732647
2979	chr12	108855205	108858877
2980	chr12	109052026	109054140
2981	chr12	109092515	109093854
2982	chr12	109097221	109099503
2983	chr12	109475956	109478614
2984	chr12	109572512	109574817
2985	chr12	109572512	109574817
2986	chr12	109713491	109720768
2987	chr12	109832763	109833715
2988	chr12	109877220	109881120
2989	chr12	109899650	109901512
2990	chr12	109994175	109996831
2991	chr12	109998581	110000736
2992	chr12	110123953	110125778
2993	chr12	110280023	110285594
2994	chr12	110280023	110285594
2995	chr12	110402527	110404518
2996	chr12	110449002	110450934
2997	chr12	110466414	110469935
2998	chr12	110500630	110502858
2999	chr12	110581341	110583991
3000	chr12	110613382	110614882
3001	chr12	110687409	110689903
3002	chr12	110740684	110744722
3003	chr12	110846560	110847381
3004	chr12	111367927	111369956
3005	chr12	111404735	111410346
3006	chr12	111595979	111600394
3007	chr12	111684801	111687008
3008	chr12	111766127	111768479
3009	chr12	111840623	111843431
3010	chr12	112012009	112015003
3011	chr12	112107488	112109856
3012	chr12	112125252	112127320
3013	chr12	112380004	112382927
3014	chr12	112408610	112410005
3015	chr12	112417799	112421063
3016	chr12	112906763	112909410
3017	chr12	112938008	112939311
3018	chr12	112977711	112980436
3019	chr12	113184287	113186914
3020	chr12	113220582	113223828
3021	chr12	113220582	113223828
3022	chr12	113332636	113335539
3023	chr12	113357764	113360591
3024	chr12	113401794	113404417
3025	chr12	113422033	113423011
3026	chr12	113965378	113967229
3027	chr12	116274485	116278507
3028	chr12	116533048	116535226
3029	chr12	116736347	116739372
3030	chr12	116910494	116912058
3031	chr12	117097933	117099821
3032	chr12	117188346	117191095
3033	chr12	118016105	118017580
3034	chr12	118059279	118063397
3035	chr12	118103156	118104657
3036	chr12	118135189	118137684
3037	chr12	118135189	118137684
3038	chr12	118357258	118359745
3039	chr12	118370647	118373823
3040	chr12	118375511	118378550
3041	chr12	119178533	119181497
3042	chr12	119666797	119668961
3043	chr12	119876631	119877774
3044	chr12	120115360	120118945
3045	chr12	120193716	120195472
3046	chr12	120199870	120202350
3047	chr12	120264085	120266170
3048	chr12	120301796	120303158
3049	chr12	120325439	120326348
3050	chr12	120437402	120440074
3051	chr12	120445445	120447597
3052	chr12	120468113	120470834
3053	chr12	120494755	120498193
3054	chr12	120528238	120530583
3055	chr12	120533842	120536393
3056	chr12	120580539	120582117
3057	chr12	120685955	120689320
3058	chr12	120709894	120711775
3059	chr12	120725309	120726697
3060	chr12	120902186	120904868
3061	chr12	121015353	121016607
3062	chr12	121038284	121039615
3063	chr12	121132335	121135028
3064	chr12	121209415	121211780
3065	chr12	121294811	121297997
3066	chr12	121351250	121353508
3067	chr12	121399041	121401561
3068	chr12	121577894	121582688
3069	chr12	121625885	121628319
3070	chr12	121711689	121714367
3071	chr12	121792550	121794442
3072	chr12	121797051	121807287
3073	chr12	121797051	121807287
3074	chr12	121797051	121807287
3075	chr12	121888019	121889994
3076	chr12	121918162	121919121
3077	chr12	122021153	122024425
3078	chr12	122021153	122024425
3079	chr12	122063138	122064041
3080	chr12	122077796	122082251
3081	chr12	122182800	122183746
3082	chr12	122224838	122227138
3083	chr12	122224838	122227138
3084	chr12	122265351	122267515
3085	chr12	122420931	122423980
3086	chr12	122499412	122501981
3087	chr12	122524163	122528188
3088	chr12	122524163	122528188
3089	chr12	122752039	122753948
3090	chr12	122774018	122775533
3091	chr12	122774018	122775533
3092	chr12	122834250	122838454
3093	chr12	122893423	122896538
3094	chr12	122963432	122966840
3095	chr12	122973895	122976241
3096	chr12	122979683	122982429
3097	chr12	123231539	123234724
3098	chr12	123267824	123272587
3099	chr12	123363224	123366196
3100	chr12	123383173	123385062
3101	chr12	123387999	123391020
3102	chr12	123435299	123437343
3103	chr12	123457498	123459484
3104	chr12	123531814	123534838
3105	chr12	123582881	123585740
3106	chr12	123601177	123603396
3107	chr12	123632920	123634799
3108	chr12	123711437	123713615
3109	chr12	123970984	123974831
3110	chr12	124564431	124568351
3111	chr12	124861835	124864435
3112	chr12	124912596	124915924
3113	chr12	124917168	124918516
3114	chr12	124988203	124989578
3115	chr12	124992821	124995968
3116	chr12	125064765	125067407
3117	chr12	128821912	128824949
3118	chr12	128852997	128854793
3119	chr12	130837943	130839931
3120	chr12	130870711	130873333
3121	chr12	130954028	130954533
3122	chr12	131710281	131712892
3123	chr12	131827761	131833016
3124	chr12	131893877	131897004
3125	chr12	131928266	131930681
3126	chr12	131949233	131951470
3127	chr12	132083663	132085591
3128	chr12	132142792	132145588
3129	chr12	132488919	132492482
3130	chr12	132686255	132688733
3131	chr12	132709707	132712022
3132	chr12	132760395	132763201
3133	chr12	132827633	132829658
3134	chr12	132886617	132888669
3135	chr12	132954571	132957465
3136	chr12	132985750	132987643
3137	chr12	133036592	133038558
3138	chr12	133079449	133081825
3139	chr12	133129390	133131604
3140	chr12	133181099	133182388
3141	chr13	19632912	19636037
3142	chr13	19780794	19783565
3143	chr13	19861860	19865273
3144	chr13	19957049	19962247
3145	chr13	19957049	19962247
3146	chr13	20524594	20527118
3147	chr13	20566205	20568181
3148	chr13	20772675	20774416
3149	chr13	20901596	20903651
3150	chr13	21060090	21062155
3151	chr13	21139667	21141793
3152	chr13	21175779	21177960
3153	chr13	21297592	21299426
3154	chr13	21344548	21344827
3155	chr13	21457046	21459939
3156	chr13	21602843	21604836
3157	chr13	21668854	21676399
3158	chr13	22914451	22916663
3159	chr13	23374666	23376204
3160	chr13	23578445	23580667
3161	chr13	23887788	23890359
3162	chr13	23887788	23890359
3163	chr13	24160077	24162892
3164	chr13	24270212	24274417
3165	chr13	24510796	24513465
3166	chr13	24922080	24923913
3167	chr13	25285870	25288079
3168	chr13	25300489	25303009
3169	chr13	26220521	26223274
3170	chr13	26253501	26257472
3171	chr13	26557078	26559471
3172	chr13	27169901	27172998
3173	chr13	27250396	27253172
3174	chr13	27270221	27272765
3175	chr13	27423966	27427052
3176	chr13	27449053	27451568
3177	chr13	27618405	27622951
3178	chr13	27953465	27954811
3179	chr13	28099225	28101319
3180	chr13	28137132	28140696
3181	chr13	28493629	28495686
3182	chr13	28657710	28660227
3183	chr13	28717749	28719689
3184	chr13	29594200	29596369
3185	chr13	29845472	29850988
3186	chr13	29845472	29850988
3187	chr13	29845472	29850988
3188	chr13	29935748	29936669
3189	chr13	30305537	30308399
3190	chr13	30421081	30423523
3191	chr13	30462885	30466332
3192	chr13	30615616	30619425
3193	chr13	30735028	30738253
3194	chr13	30802903	30803786
3195	chr13	31158947	31163239
3196	chr13	31199448	31201954
3197	chr13	31845961	31847836
3198	chr13	32030340	32034814
3199	chr13	32314505	32316870
3200	chr13	32425999	32429022
3201	chr13	32537457	32539581
3202	chr13	32585538	32589142
3203	chr13	33281977	33286304
3204	chr13	33817466	33819053
3205	chr13	34940810	34947696
3206	chr13	36344143	36347510
3207	chr13	36818475	36820979
3208	chr13	36997962	37001851
3209	chr13	37058344	37060542
3210	chr13	38348718	38351123
3211	chr13	39035269	39039775
3212	chr13	39655130	39656956
3213	chr13	40662759	40667956
3214	chr13	40770066	40772077
3215	chr13	40788830	40790417
3216	chr13	40920320	40922819
3217	chr13	40979888	40983268
3218	chr13	41017069	41019634
3219	chr13	41058234	41062867
3220	chr13	41131726	41133883
3221	chr13	41193707	41195023
3222	chr13	41262703	41264205
3223	chr13	41310555	41312959
3224	chr13	41456753	41463466
3225	chr13	41456753	41463466
3226	chr13	41959574	41961881
3227	chr13	42039417	42042517
3228	chr13	42270894	42273790
3229	chr13	42990239	42993214
3230	chr13	43022808	43024455
3231	chr13	43878634	43881331
3232	chr13	44141208	44143177
3233	chr13	44141208	44143177
3234	chr13	44431955	44437858
3235	chr13	44431955	44437858
3236	chr13	44431955	44437858
3237	chr13	44570536	44578927
3238	chr13	44570536	44578927
3239	chr13	44988368	44990702
3240	chr13	45119558	45121926
3241	chr13	45338887	45342396
3242	chr13	45416345	45419071
3243	chr13	45464286	45466105
3244	chr13	46049943	46054877
3245	chr13	46179300	46182495
3246	chr13	46184287	46184569
3247	chr13	46211150	46212707
3248	chr13	46382347	46388697
3249	chr13	46551758	46556282
3250	chr13	46796143	46797824
3251	chr13	46892448	46898257
3252	chr13	48000194	48002378
3253	chr13	48037143	48038716
3254	chr13	48093887	48095543
3255	chr13	48232249	48238629
3256	chr13	48302800	48305561
3257	chr13	48405398	48413795
3258	chr13	48424842	48427039
3259	chr13	48530712	48533834
3260	chr13	48974985	48978371
3261	chr13	49109898	49111953
3262	chr13	49247117	49249066
3263	chr13	49399894	49401878
3264	chr13	49442730	49445679
3265	chr13	49494640	49496815
3266	chr13	49583727	49586351
3267	chr13	49628025	49629578
3268	chr13	49690400	49692155
3269	chr13	49790884	49793792
3270	chr13	49935200	49937546
3271	chr13	49935200	49937546
3272	chr13	49995495	49998599
3273	chr13	50079210	50083140
3274	chr13	50123266	50128149
3275	chr13	50909253	50911295
3276	chr13	51450983	51454790
3277	chr13	51583316	51586822
3278	chr13	51803133	51805148
3279	chr13	52009996	52013466
3280	chr13	52127909	52129506
3281	chr13	52158509	52160182
3282	chr13	52193068	52196160
3283	chr13	52449191	52451419
3284	chr13	52454073	52456582
3285	chr13	52616638	52618451
3286	chr13	52651104	52654447
3287	chr13	52738413	52739770
3288	chr13	52849800	52852041
3289	chr13	60163368	60164789
3290	chr13	60395656	60398651
3291	chr13	67220878	67231945
3292	chr13	72726563	72728788
3293	chr13	72726563	72728788
3294	chr13	72780824	72783393
3295	chr13	73058139	73062547
3296	chr13	74131993	74136696
3297	chr13	75478893	75483047
3298	chr13	75536863	75538592
3299	chr13	75548338	75550999
3300	chr13	75635156	75637615
3301	chr13	76880648	76887548
3302	chr13	76991425	76993404
3303	chr13	77025032	77028203
3304	chr13	77323203	77327856
3305	chr13	77328684	77330828
3306	chr13	77695862	77701784
3307	chr13	77913057	77920302
3308	chr13	78657906	78660601
3309	chr13	78657906	78660601
3310	chr13	79403117	79407171
3311	chr13	79480751	79484501
3312	chr13	80335296	80343539
3313	chr13	91346868	91349769
3314	chr13	94548424	94550917
3315	chr13	94595190	94596888
3316	chr13	94601061	94603052
3317	chr13	94601061	94603052
3318	chr13	95299020	95302354
3319	chr13	95675699	95678611
3320	chr13	96052490	96054119
3321	chr13	96993534	96994950
3322	chr13	97221304	97227619
3323	chr13	97431314	97437983
3324	chr13	98141844	98145503
3325	chr13	98575087	98578297
3326	chr13	99199583	99201987
3327	chr13	99302843	99308187
3328	chr13	99495447	99497443
3329	chr13	99498066	99499488
3330	chr13	99500714	99503018
3331	chr13	99605794	99607348
3332	chr13	100088135	100090191
3333	chr13	100588081	100589170
3334	chr13	100673204	100675817
3335	chr13	102393822	102395550
3336	chr13	102595779	102598841
3337	chr13	102772160	102774443
3338	chr13	102797827	102801416
3339	chr13	102845000	102848126
3340	chr13	106529844	106536690
3341	chr13	106529844	106536690
3342	chr13	106565624	106568928
3343	chr13	108213621	108216041
3344	chr13	108217195	108219915
3345	chr13	108269506	108271142
3346	chr13	109728634	109732266
3347	chr13	109783390	109788069
3348	chr13	110340692	110341210
3349	chr13	110559160	110562911
3350	chr13	110615079	110617059
3351	chr13	110705075	110706875
3352	chr13	110711585	110717024
3353	chr13	110711585	110717024
3354	chr13	110869275	110870867
3355	chr13	110912652	110916416
3356	chr13	111152804	111154910
3357	chr13	112586873	112588854
3358	chr13	112688651	112692158
3359	chr13	112968136	112971734
3360	chr13	112978997	112981506
3361	chr13	113000708	113004261
3362	chr13	113129748	113130566
3363	chr13	113207488	113210678
3364	chr13	113296263	113298651
3365	chr13	113488987	113492372
3366	chr13	113584142	113586065
3367	chr13	113758294	113760326
3368	chr13	113815500	113817083
3369	chr13	113862331	113864983
3370	chr13	114130172	114133169
3371	chr13	114234198	114236226
3372	chr13	114280469	114283177
3373	chr13	114313785	114315759
3374	chr14	20305042	20306207
3375	chr14	20332165	20333782
3376	chr14	20341919	20344464
3377	chr14	20412061	20414248
3378	chr14	20453683	20456666
3379	chr14	20460215	20462386
3380	chr14	20468876	20470889
3381	chr14	20680987	20685401
3382	chr14	20780817	20783189
3383	chr14	20799154	20803552
3384	chr14	20989318	20991226
3385	chr14	21021913	21026932
3386	chr14	21068580	21072410
3387	chr14	21097388	21099416
3388	chr14	21102858	21105036
3389	chr14	21266768	21270745
3390	chr14	21382839	21384999
3391	chr14	21435766	21437974
3392	chr14	21476063	21478426
3393	chr14	21510204	21512125
3394	chr14	22588081	22590247
3395	chr14	22597665	22599385
3396	chr14	22765929	22767866
3397	chr14	22814076	22815924
3398	chr14	22818696	22820243
3399	chr14	22829317	22830836
3400	chr14	22836165	22839366
3401	chr14	22870856	22873163
3402	chr14	22917678	22920001
3403	chr14	22928273	22931131
3404	chr14	22928273	22931131
3405	chr14	22956006	22957811
3406	chr14	22981497	22983423
3407	chr14	23009426	23010857
3408	chr14	23033820	23035708
3409	chr14	23056442	23058426
3410	chr14	23070369	23071993
3411	chr14	23093605	23096793
3412	chr14	23118731	23119288
3413	chr14	23119931	23120287
3414	chr14	23154584	23154874
3415	chr14	23179478	23184068
3416	chr14	23284902	23287230
3417	chr14	23300120	23303361
3418	chr14	23306227	23307938
3419	chr14	23320355	23323481
3420	chr14	23351418	23353211
3421	chr14	23468772	23470488
3422	chr14	23468772	23470488
3423	chr14	23549184	23552184
3424	chr14	23555367	23557537
3425	chr14	23566872	23568134
3426	chr14	23953013	23954569
3427	chr14	23969808	23970212
3428	chr14	23988417	23989421
3429	chr14	24035923	24037097
3430	chr14	24051189	24053288
3431	chr14	24093597	24095718
3432	chr14	24113343	24116631
3433	chr14	24135452	24137024
3434	chr14	24139466	24142462
3435	chr14	24145789	24148576
3436	chr14	24160863	24162711
3437	chr14	24171373	24173445
3438	chr14	24187967	24189195
3439	chr14	24194566	24196858
3440	chr14	24212494	24213963
3441	chr14	24215108	24216427
3442	chr14	24231283	24233866
3443	chr14	24241581	24243792
3444	chr14	24270791	24272213
3445	chr14	24298840	24300903
3446	chr14	24310564	24311951
3447	chr14	24339093	24340274
3448	chr14	24366587	24369341
3449	chr14	24398461	24400612
3450	chr14	24429424	24431038
3451	chr14	24441437	24443715
3452	chr14	30558514	30560705
3453	chr14	30621071	30623709
3454	chr14	31023972	31027664
3455	chr14	31205259	31209128
