	chr	start	end
12177	chr13	99497443	99498066
12178	chr13	99499488	99499592
12179	chr13	99503018	99503233
12180	chr13	99504758	99508198
12181	chr13	99542595	99545064
12182	chr13	99545290	99546059
12183	chr13	99548049	99549274
12184	chr13	99657976	99658698
12185	chr13	100128700	100128906
12186	chr13	100129107	100130371
12187	chr13	100235479	100236407
12188	chr13	100270124	100270443
12189	chr13	100675817	100675863
12190	chr13	102584657	102585350
12191	chr13	102592138	102592749
12192	chr13	102595662	102595779
12193	chr13	102680272	102680890
12194	chr13	102681219	102681395
12195	chr13	102730952	102732913
12196	chr13	102771675	102772049
12197	chr13	104974132	104974384
12198	chr13	104974698	104977900
12199	chr13	104978926	104979610
12200	chr13	104983568	104985718
12201	chr13	104999251	104999513
12202	chr13	105015295	105017957
12203	chr13	105047447	105047904
12204	chr13	105132029	105133231
12205	chr13	105135764	105143066
12206	chr13	105144213	105144393
12207	chr13	105147537	105148350
12208	chr13	105175152	105179338
12209	chr13	105183617	105184761
12210	chr13	105272932	105273210
12211	chr13	106417206	106417800
12212	chr13	106457955	106458514
12213	chr13	106471902	106472527
12214	chr13	106484153	106487184
12215	chr13	106490830	106492271
12216	chr13	106492871	106494337
12217	chr13	106495575	106501572
12218	chr13	106507657	106508692
12219	chr13	106513743	106513975
12220	chr13	106570147	106570460
12221	chr13	106570683	106571048
12222	chr13	106683267	106684701
12223	chr13	106685745	106686307
12224	chr13	106686533	106687009
12225	chr13	106917419	106918209
12226	chr13	106919332	106920161
12227	chr13	108265930	108267445
12228	chr13	108268058	108269506
12229	chr13	108271142	108271612
12230	chr13	108304210	108304529
12231	chr13	108304824	108305056
12232	chr13	108307131	108307438
12233	chr13	108368043	108369407
12234	chr13	108915375	108915726
12235	chr13	109361225	109361570
12236	chr13	109361810	109362809
12237	chr13	109389390	109389852
12238	chr13	109390613	109390758
12239	chr13	109399568	109401141
12240	chr13	109411733	109414005
12241	chr13	109414223	109414368
12242	chr13	109421988	109422650
12243	chr13	109541113	109541515
12244	chr13	109633429	109634386
12245	chr13	109645155	109658675
12246	chr13	109661167	109661385
12247	chr13	109662351	109663156
12248	chr13	109666688	109668308
12249	chr13	109668586	109669721
12250	chr13	109669930	109670165
12251	chr13	109673030	109673325
12252	chr13	109697613	109701602
12253	chr13	109701987	109702178
12254	chr13	109703629	109708808
12255	chr13	109712402	109712700
12256	chr13	109713934	109714274
12257	chr13	109725089	109726334
12258	chr13	109726895	109728634
12259	chr13	109737415	109742413
12260	chr13	109742746	109745147
12261	chr13	109747845	109748153
12262	chr13	109778059	109778594
12263	chr13	109779184	109781701
12264	chr13	109791100	109791351
12265	chr13	110137689	110139108
12266	chr13	110160674	110162318
12267	chr13	110341210	110341769
12268	chr13	110449543	110449688
12269	chr13	110463602	110464916
12270	chr13	110470254	110470796
12271	chr13	110471449	110471937
12272	chr13	110472319	110473060
12273	chr13	110509763	110510333
12274	chr13	110519512	110523108
12275	chr13	110524053	110524997
12276	chr13	110525374	110525689
12277	chr13	110527311	110530222
12278	chr13	110530552	110539442
12279	chr13	110541062	110541824
12280	chr13	110546063	110547718
12281	chr13	110555110	110556729
12282	chr13	110559002	110559160
12283	chr13	110562911	110562995
12284	chr13	110657266	110657480
12285	chr13	110657778	110659137
12286	chr13	110663466	110666946
12287	chr13	110675855	110677238
12288	chr13	110680455	110681086
12289	chr13	110698199	110698681
12290	chr13	110699711	110700046
12291	chr13	110711278	110711585
12292	chr13	110869112	110869275
12293	chr13	110870867	110871152
12294	chr13	110916416	110917012
12295	chr13	110937779	110938552
12296	chr13	111045847	111048087
12297	chr13	111066642	111067786
12298	chr13	111152772	111152804
12299	chr13	111154910	111154970
12300	chr13	111161856	111162285
12301	chr13	111162824	111163065
12302	chr13	111177533	111177854
12303	chr13	111179865	111180648
12304	chr13	111219281	111219578
12305	chr13	111252949	111253111
12306	chr13	111266608	111271322
12307	chr13	111276402	111288791
12308	chr13	111290762	111291566
12309	chr13	112207325	112208176
12310	chr13	112574196	112575735
12311	chr13	112580943	112585098
12312	chr13	112586608	112586873
12313	chr13	112606166	112606457
12314	chr13	112688078	112688651
12315	chr13	112692158	112692324
12316	chr13	112767570	112768258
12317	chr13	112893910	112894794
12318	chr13	112943044	112944297
12319	chr13	112978420	112978997
12320	chr13	112981506	112988476
12321	chr13	112990513	112990718
12322	chr13	112991655	112993068
12323	chr13	112997592	113000708
12324	chr13	113004261	113011785
12325	chr13	113012060	113012652
12326	chr13	113012918	113025128
12327	chr13	113025533	113025817
12328	chr13	113026101	113030889
12329	chr13	113040470	113046749
12330	chr13	113048708	113050341
12331	chr13	113151826	113154010
12332	chr13	113154423	113154969
12333	chr13	113258494	113258791
12334	chr13	113271681	113272513
12335	chr13	113272815	113274748
12336	chr13	113275022	113275380
12337	chr13	113283914	113285287
12338	chr13	113292055	113292526
12339	chr13	113299518	113299913
12340	chr13	113300151	113300453
12341	chr13	113393717	113394117
12342	chr13	113493247	113493451
12343	chr13	113552834	113553113
12344	chr13	113606844	113607367
12345	chr13	113607866	113608352
12346	chr13	113615958	113617300
12347	chr13	113647017	113648232
12348	chr13	113724786	113725311
12349	chr13	113726457	113726886
12350	chr13	113731566	113733390
12351	chr13	113740007	113742983
12352	chr13	113757572	113758294
12353	chr13	113814995	113815500
12354	chr13	113817083	113819320
12355	chr13	113836868	113837884
12356	chr13	113853521	113855747
12357	chr13	113862183	113862331
12358	chr13	113889067	113889328
12359	chr13	114024974	114026033
12360	chr13	114026294	114026465
12361	chr13	114034769	114036995
12362	chr13	114043001	114043861
12363	chr13	114044496	114045623
12364	chr13	114053059	114053205
12365	chr13	114055606	114060133
12366	chr13	114060798	114061312
12367	chr13	114062336	114070674
12368	chr13	114071050	114072673
12369	chr13	114083317	114083530
12370	chr13	114097805	114098965
12371	chr13	114099205	114099575
12372	chr13	114104677	114105061
12373	chr13	114109993	114110976
12374	chr13	114111694	114111904
12375	chr13	114114284	114114549
12376	chr13	114114755	114116240
12377	chr13	114118758	114119885
12378	chr13	114120535	114125833
12379	chr13	114126229	114130172
12380	chr13	114134212	114134916
12381	chr13	114150391	114154956
12382	chr13	114156317	114156897
12383	chr13	114161300	114163086
12384	chr13	114165471	114168534
12385	chr13	114211681	114212172
12386	chr13	114222098	114223349
12387	chr13	114279947	114280469
12388	chr13	114313751	114313785
12389	chr14	19438999	19439161
12390	chr14	19771646	19773056
12391	chr14	20179600	20180064
12392	chr14	20180421	20180904
12393	chr14	20193710	20194104
12394	chr14	20194496	20194897
12395	chr14	20197872	20198116
12396	chr14	20358393	20358693
12397	chr14	20387545	20388016
12398	chr14	20412030	20412061
12399	chr14	20414248	20414720
12400	chr14	20415981	20416585
12401	chr14	20418923	20419863
12402	chr14	20424911	20426489
12403	chr14	20427202	20432429
12404	chr14	20433286	20433681
12405	chr14	20435158	20435914
12406	chr14	20436238	20436601
12407	chr14	20441712	20442156
12408	chr14	20444211	20445148
12409	chr14	20456666	20457645
12410	chr14	20458219	20458663
12411	chr14	20460050	20460215
12412	chr14	20462386	20463330
12413	chr14	20470889	20470932
12414	chr14	20476577	20478871
12415	chr14	20493258	20494360
12416	chr14	20494600	20494806
12417	chr14	20495115	20495273
12418	chr14	20499592	20499743
12419	chr14	20503574	20504439
12420	chr14	20601774	20601931
12421	chr14	20609559	20610578
12422	chr14	20612425	20614386
12423	chr14	20624800	20625233
12424	chr14	20663209	20664196
12425	chr14	20680016	20680987
12426	chr14	20685401	20685596
12427	chr14	20697998	20698424
12428	chr14	20712910	20718083
12429	chr14	20719460	20720282
12430	chr14	20722871	20728075
12431	chr14	20729659	20734851
12432	chr14	20758224	20759403
12433	chr14	20780002	20780817
12434	chr14	20783189	20787572
12435	chr14	20790975	20792070
12436	chr14	20796971	20799154
12437	chr14	20803552	20804071
12438	chr14	20807092	20809066
12439	chr14	20809493	20814008
12440	chr14	20815942	20819646
12441	chr14	20819942	20823741
12442	chr14	20826399	20827601
12443	chr14	20829579	20832008
12444	chr14	20835910	20837335
12445	chr14	20841177	20841686
12446	chr14	20842094	20849948
12447	chr14	20853627	20853978
12448	chr14	20855346	20855534
12449	chr14	20873524	20874304
12450	chr14	20881237	20881422
12451	chr14	20890903	20892101
12452	chr14	20919242	20919601
12453	chr14	20934412	20934612
12454	chr14	20954237	20954569
12455	chr14	20954847	20956624
12456	chr14	20970752	20971612
12457	chr14	20985574	20985712
12458	chr14	20989105	20989318
12459	chr14	21017254	21018653
12460	chr14	21021259	21021913
12461	chr14	21072410	21073882
12462	chr14	21084428	21086157
12463	chr14	21087035	21087467
12464	chr14	21097114	21097388
12465	chr14	21105036	21105222
12466	chr14	21106070	21107324
12467	chr14	21264085	21265010
12468	chr14	21270745	21271729
12469	chr14	21300930	21301283
12470	chr14	21308392	21309355
12471	chr14	21317203	21318005
12472	chr14	21319244	21321169
12473	chr14	21352102	21353091
12474	chr14	21384999	21385735
12475	chr14	21437974	21438194
12476	chr14	21455335	21457404
12477	chr14	21557407	21557757
12478	chr14	22427272	22429762
12479	chr14	22448418	22449234
12480	chr14	22449659	22449873
12481	chr14	22556590	22557343
12482	chr14	22590247	22590473
12483	chr14	22712966	22713151
12484	chr14	22713427	22713666
12485	chr14	22747674	22751065
12486	chr14	22753757	22754111
12487	chr14	22777782	22778472
12488	chr14	22779947	22785486
12489	chr14	22786064	22786416
12490	chr14	22788673	22792626
12491	chr14	22793487	22794201
12492	chr14	22795769	22801652
12493	chr14	22802235	22804006
12494	chr14	22804614	22804814
12495	chr14	22807351	22809052
12496	chr14	22810182	22814076
12497	chr14	22815924	22818696
12498	chr14	22820243	22820693
12499	chr14	22820902	22823891
12500	chr14	22829303	22829317
12501	chr14	22836010	22836165
12502	chr14	22839366	22839656
12503	chr14	22846723	22849018
12504	chr14	22852877	22853634
12505	chr14	22870396	22870856
12506	chr14	22887032	22887403
12507	chr14	22914687	22915398
12508	chr14	22915630	22917678
12509	chr14	22920001	22920298
12510	chr14	22955651	22956006
12511	chr14	22995838	22996258
12512	chr14	23006184	23009426
12513	chr14	23010857	23011010
12514	chr14	23015268	23016642
12515	chr14	23028659	23028836
12516	chr14	23035708	23035824
12517	chr14	23069063	23069866
12518	chr14	23071993	23072505
12519	chr14	23077803	23080399
12520	chr14	23105334	23106641
12521	chr14	23118449	23118731
12522	chr14	23119288	23119931
12523	chr14	23120287	23122453
12524	chr14	23152213	23152622
12525	chr14	23153066	23154584
12526	chr14	23154874	23155988
12527	chr14	23156407	23156954
12528	chr14	23159689	23165004
12529	chr14	23166450	23168876
12530	chr14	23171539	23179478
12531	chr14	23184068	23185818
12532	chr14	23287230	23287442
12533	chr14	23294239	23295068
12534	chr14	23299216	23300120
12535	chr14	23305888	23306227
12536	chr14	23320074	23320355
12537	chr14	23353211	23353253
12538	chr14	23530643	23530789
12539	chr14	23552184	23552255
12540	chr14	23568134	23568811
12541	chr14	23571625	23573665
12542	chr14	23589237	23589687
12543	chr14	23827866	23829419
12544	chr14	23831833	23832521
12545	chr14	23966125	23966450
12546	chr14	23988285	23988417
12547	chr14	23989421	23989494
12548	chr14	24035854	24035923
12549	chr14	24037097	24037203
12550	chr14	24092205	24093597
12551	chr14	24095718	24095997
12552	chr14	24130376	24131249
12553	chr14	24135410	24135452
12554	chr14	24137024	24137192
12555	chr14	24145500	24145789
12556	chr14	24159902	24160863
12557	chr14	24162711	24163145
12558	chr14	24166676	24167953
12559	chr14	24189195	24189430
12560	chr14	24196858	24196967
12561	chr14	24212358	24212494
12562	chr14	24213963	24214431
12563	chr14	24214691	24215108
12564	chr14	24216427	24216654
12565	chr14	24243792	24244106
12566	chr14	24246728	24247414
12567	chr14	24270753	24270791
12568	chr14	24272213	24280219
12569	chr14	24280447	24283143
12570	chr14	24296587	24297665
12571	chr14	24310396	24310564
12572	chr14	24311951	24316701
12573	chr14	24327110	24327870
12574	chr14	24328129	24328272
12575	chr14	24330120	24330278
12576	chr14	24340274	24340289
12577	chr14	24351485	24351727
12578	chr14	24398211	24398461
12579	chr14	24400612	24400778
12580	chr14	24401033	24401347
12581	chr14	24428772	24429424
12582	chr14	24431038	24431850
12583	chr14	24673267	24674476
12584	chr14	24678730	24679051
12585	chr14	24695007	24696163
12586	chr14	24696475	24696621
12587	chr14	24698750	24699191
12588	chr14	24907853	24908575
12589	chr14	24909046	24909203
12590	chr14	26129015	26129380
12591	chr14	26143006	26143259
12592	chr14	31027664	31027692
12593	chr14	31090007	31090808
12594	chr14	31128635	31128899
12595	chr14	31200248	31200446
12596	chr14	31209128	31209293
12597	chr14	31283791	31284223
12598	chr14	31371447	31372538
12599	chr14	31409345	31411136
12600	chr14	31411501	31411734
12601	chr14	31560808	31560845
12602	chr14	31899179	31899559
12603	chr14	31935128	31935307
12604	chr14	31935662	31935932
12605	chr14	32043046	32043738
12606	chr14	32190141	32191448
12607	chr14	32200067	32200351
12608	chr14	32656502	32657825
12609	chr14	32897209	32897648
12610	chr14	34013100	34014244
12611	chr14	34059836	34060813
12612	chr14	34175308	34176291
12613	chr14	34179467	34182408
12614	chr14	34465084	34465919
12615	chr14	34547952	34548229
12616	chr14	34554683	34555176
12617	chr14	34604834	34606192
12618	chr14	34643331	34643539
12619	chr14	34644194	34644492
12620	chr14	34644917	34645110
12621	chr14	34645845	34646045
12622	chr14	34646487	34646669
12623	chr14	34665648	34665838
12624	chr14	34857341	34857788
12625	chr14	34872316	34872773
12626	chr14	34931084	34931451
12627	chr14	35234225	35234524
12628	chr14	35284104	35287947
12629	chr14	35294382	35294467
12630	chr14	35297686	35297842
12631	chr14	35298193	35298441
12632	chr14	35301033	35301535
12633	chr14	35320169	35321408
12634	chr14	35331642	35334724
12635	chr14	35335208	35344612
12636	chr14	35350032	35350223
12637	chr14	35351503	35354192
12638	chr14	35364822	35368518
12639	chr14	35374014	35374916
12640	chr14	35384033	35384993
12641	chr14	35397889	35399694
12642	chr14	35399997	35401856
12643	chr14	35405852	35407026
12644	chr14	35430132	35430623
12645	chr14	35809740	35809811
12646	chr14	38750355	38750676
12647	chr14	38750882	38751222
12648	chr14	38866234	38866980
12649	chr14	38873241	38875904
12650	chr14	38880039	38881561
12651	chr14	38989880	38990412
12652	chr14	39113704	39113819
12653	chr14	39171158	39171355
12654	chr14	39174121	39174358
12655	chr14	39231478	39231729
12656	chr14	39231940	39234740
12657	chr14	39433699	39433921
12658	chr14	39761983	39764840
12659	chr14	39875527	39876534
12660	chr14	39876944	39877387
12661	chr14	39877615	39878066
12662	chr14	40217610	40218353
12663	chr14	40218658	40219247
12664	chr14	44896697	44896782
12665	chr14	44988693	44990188
12666	chr14	45141716	45142568
12667	chr14	45229923	45230290
12668	chr14	45241738	45244667
12669	chr14	45246022	45248969
12670	chr14	45254659	45254910
12671	chr14	49019274	49019904
12672	chr14	49587275	49587365
12673	chr14	49594380	49594836
12674	chr14	49688716	49688949
12675	chr14	49766799	49766976
12676	chr14	49856790	49858661
12677	chr14	49861065	49864424
12678	chr14	49867367	49869195
12679	chr14	49879912	49880982
12680	chr14	49891551	49891890
12681	chr14	49894830	49896492
12682	chr14	49905738	49906510
12683	chr14	49907377	49908549
12684	chr14	49911873	49912267
12685	chr14	49929929	49930208
12686	chr14	49970124	49973551
12687	chr14	49976838	49978011
12688	chr14	49998094	50004382
12689	chr14	50020972	50021376
12690	chr14	50031960	50032110
12691	chr14	50037751	50041286
12692	chr14	50043814	50045855
12693	chr14	50046961	50047846
12694	chr14	50056021	50057035
12695	chr14	50060107	50063235
12696	chr14	50064063	50066188
12697	chr14	50071044	50071662
12698	chr14	50117093	50117316
12699	chr14	50232671	50232806
12700	chr14	50237101	50237894
12701	chr14	50321301	50321723
12702	chr14	50363001	50363451
12703	chr14	50677085	50678143
12704	chr14	50778671	50779215
12705	chr14	50783682	50786851
12706	chr14	50789772	50793148
12707	chr14	50812299	50814482
12708	chr14	50820937	50821712
12709	chr14	50821970	50822718
12710	chr14	50823454	50824118
12711	chr14	50832106	50832130
12712	chr14	50859629	50860489
12713	chr14	50874625	50875493
12714	chr14	50925874	50933369
12715	chr14	50936879	50937557
12716	chr14	50942999	50943087
12717	chr14	50954784	50954927
12718	chr14	50955321	50955888
12719	chr14	50967178	50968680
12720	chr14	51244028	51244195
12721	chr14	51245426	51247295
12722	chr14	51247508	51249429
12723	chr14	51766774	51767139
12724	chr14	51788946	51791362
12725	chr14	51845933	51848922
12726	chr14	51856617	51856798
12727	chr14	51857303	51857493
12728	chr14	51859754	51859918
12729	chr14	51873077	51873827
12730	chr14	51878782	51880239
12731	chr14	51880568	51881678
12732	chr14	51883982	51885187
12733	chr14	52313623	52313813
12734	chr14	52315160	52315866
12735	chr14	52537919	52539715
12736	chr14	52546004	52546244
12737	chr14	52696413	52698162
12738	chr14	52706362	52706503
12739	chr14	52729502	52729559
12740	chr14	52741982	52743168
12741	chr14	52841434	52841728
12742	chr14	52844195	52845446
12743	chr14	52845671	52845847
12744	chr14	53108199	53109767
12745	chr14	53153872	53154020
12746	chr14	53162114	53162616
12747	chr14	53217493	53218094
12748	chr14	54442011	54442065
12749	chr14	54446846	54447175
12750	chr14	54447491	54448038
12751	chr14	54450054	54450688
12752	chr14	54450919	54451480
12753	chr14	54489733	54489780
12754	chr14	54493484	54493842
12755	chr14	54502170	54503958
12756	chr14	54625295	54629303
12757	chr14	54642177	54644197
12758	chr14	54648680	54652254
12759	chr14	54684411	54684605
12760	chr14	54698362	54698865
12761	chr14	54706078	54708528
12762	chr14	54710419	54714272
12763	chr14	54715127	54715703
12764	chr14	54728665	54729227
12765	chr14	54729493	54731506
12766	chr14	54737330	54738945
12767	chr14	54778845	54779082
12768	chr14	54782430	54783829
12769	chr14	54857307	54859619
12770	chr14	54870430	54871105
12771	chr14	54879488	54879576
12772	chr14	54880958	54882562
12773	chr14	54890401	54890686
12774	chr14	54891074	54891350
12775	chr14	54900563	54900693
12776	chr14	54942669	54943122
12777	chr14	55050842	55051042
12778	chr14	55097867	55099141
12779	chr14	55099627	55100087
12780	chr14	55102122	55102363
12781	chr14	55102844	55104921
12782	chr14	55107172	55108684
12783	chr14	55117384	55118817
12784	chr14	55125141	55125511
12785	chr14	55125744	55125997
12786	chr14	55128811	55128875
12787	chr14	55270810	55270953
12788	chr14	55303764	55304008
12789	chr14	55450332	55450987
12790	chr14	55454435	55454691
12791	chr14	55459150	55459332
12792	chr14	55814684	55815496
12793	chr14	55818811	55819036
12794	chr14	55819296	55820339
12795	chr14	55866769	55867024
12796	chr14	56092526	56092918
12797	chr14	56116116	56116567
12798	chr14	56120674	56120844
12799	chr14	56333330	56334531
12800	chr14	56413638	56414372
12801	chr14	56979294	56981146
12802	chr14	58137162	58140742
12803	chr14	58238894	58240701
12804	chr14	58243334	58243645
12805	chr14	58264985	58265945
12806	chr14	58279338	58279604
12807	chr14	58279973	58283298
12808	chr14	58300609	58300669
12809	chr14	58353030	58354242
12810	chr14	58395491	58395545
12811	chr14	58396723	58397222
12812	chr14	58566921	58567860
12813	chr14	58629156	58629886
12814	chr14	58636974	58636990
12815	chr14	58735869	58736915
12816	chr14	58746925	58750263
12817	chr14	58751267	58754958
12818	chr14	58777499	58778170
12819	chr14	59060749	59061053
12820	chr14	59066488	59068557
12821	chr14	59151219	59152134
12822	chr14	59161616	59162095
12823	chr14	59214108	59215847
12824	chr14	59219773	59219994
12825	chr14	59237864	59238752
12826	chr14	59240717	59240965
12827	chr14	59253063	59257015
12828	chr14	59259238	59259663
12829	chr14	59294711	59295191
12830	chr14	59295537	59295994
12831	chr14	59297362	59298084
12832	chr14	59299579	59299978
12833	chr14	59300727	59302794
12834	chr14	59313400	59313551
12835	chr14	59317889	59318151
12836	chr14	59318967	59319201
12837	chr14	59319421	59322378
12838	chr14	59337226	59337429
12839	chr14	59421933	59422299
12840	chr14	59425371	59425663
12841	chr14	59425910	59427753
12842	chr14	59485827	59485934
12843	chr14	59582934	59583574
12844	chr14	59699707	59699973
12845	chr14	59965227	59965834
12846	chr14	60105721	60107011
12847	chr14	60150839	60156611
12848	chr14	60161184	60162344
12849	chr14	60166024	60166633
12850	chr14	60183385	60184547
12851	chr14	60247246	60247500
12852	chr14	60657189	60657334
12853	chr14	60845748	60846235
12854	chr14	60984597	60985019
12855	chr14	61101966	61102217
12856	chr14	61102465	61103839
12857	chr14	61104040	61104531
12858	chr14	61320987	61320996
12859	chr14	61323323	61323514
12860	chr14	61326036	61328017
12861	chr14	61328281	61331050
12862	chr14	61342001	61349110
12863	chr14	61367949	61368254
12864	chr14	61438575	61440168
12865	chr14	61467065	61468024
12866	chr14	61470003	61481441
12867	chr14	61488174	61494634
12868	chr14	61494904	61495254
12869	chr14	61501102	61504696
12870	chr14	61507411	61511968
12871	chr14	61524091	61528319
12872	chr14	61547751	61548095
12873	chr14	61548955	61549583
12874	chr14	61549954	61550256
12875	chr14	61550465	61555070
12876	chr14	61561420	61562672
12877	chr14	61563774	61565121
12878	chr14	61567690	61568199
12879	chr14	61569097	61571506
12880	chr14	61591717	61592044
12881	chr14	61592272	61592683
12882	chr14	61593891	61595602
12883	chr14	61598734	61599871
12884	chr14	61601803	61603437
12885	chr14	61662002	61665039
12886	chr14	61671181	61671756
12887	chr14	61694458	61694696
12888	chr14	61698513	61699956
12889	chr14	61730511	61730806
12890	chr14	61749208	61750349
12891	chr14	61750576	61750714
12892	chr14	61751717	61752084
12893	chr14	61752479	61753231
12894	chr14	61761493	61761745
12895	chr14	61889524	61890453
12896	chr14	63295148	63295891
12897	chr14	63471959	63474312
12898	chr14	63477904	63478555
12899	chr14	63701494	63701837
12900	chr14	63702089	63702321
12901	chr14	63705330	63705648
12902	chr14	63745658	63746525
12903	chr14	63752696	63753450
12904	chr14	63759084	63760588
12905	chr14	63768614	63769564
12906	chr14	64339510	64339533
12907	chr14	64354812	64355719
12908	chr14	64501724	64502294
12909	chr14	64506291	64507160
12910	chr14	64510597	64512026
12911	chr14	64632154	64632857
12912	chr14	64633117	64633831
12913	chr14	64653775	64655492
12914	chr14	64658837	64659828
12915	chr14	64698679	64699889
12916	chr14	64703756	64703783
12917	chr14	64709652	64710076
12918	chr14	64716456	64717274
12919	chr14	64992649	64994540
12920	chr14	65040712	65041088
12921	chr14	65042333	65043571
12922	chr14	65043934	65044334
12923	chr14	65044986	65046662
12924	chr14	65054160	65055473
12925	chr14	65072130	65076859
12926	chr14	65078898	65079189
12927	chr14	65079433	65079714
12928	chr14	65080660	65081969
12929	chr14	65098143	65099328
12930	chr14	65100995	65101062
12931	chr14	65156412	65157286
12932	chr14	65206796	65207163
12933	chr14	65208259	65211063
12934	chr14	65229566	65230667
12935	chr14	65281725	65283153
12936	chr14	65287569	65288387
12937	chr14	65291803	65292034
12938	chr14	65346785	65347469
12939	chr14	65957693	65959411
12940	chr14	65992298	65992619
12941	chr14	66007879	66009453
12942	chr14	66036600	66037499
12943	chr14	66037722	66038622
12944	chr14	67487905	67489113
12945	chr14	67516005	67517389
12946	chr14	67559462	67559975
12947	chr14	67566221	67567971
12948	chr14	67586314	67587052
12949	chr14	67618998	67619289
12950	chr14	67622950	67623274
12951	chr14	67666636	67666836
12952	chr14	67675660	67675817
12953	chr14	67696987	67697671
12954	chr14	67700288	67700508
12955	chr14	67700793	67702083
12956	chr14	67702875	67703077
12957	chr14	67703368	67704601
12958	chr14	67765827	67766467
12959	chr14	67766723	67767193
12960	chr14	67818324	67818649
12961	chr14	67821029	67821365
12962	chr14	67851965	67854762
12963	chr14	67882260	67883984
12964	chr14	67962057	67963026
12965	chr14	68210224	68211585
12966	chr14	68215877	68216046
12967	chr14	68239600	68240816
12968	chr14	68245693	68247046
12969	chr14	68247664	68251310
12970	chr14	68251636	68251833
12971	chr14	68260938	68261446
12972	chr14	68263957	68264625
12973	chr14	68264916	68265440
12974	chr14	68265881	68273892
12975	chr14	68274990	68277540
12976	chr14	68278276	68281253
12977	chr14	68282268	68284361
12978	chr14	68284892	68285759
12979	chr14	68291438	68297203
12980	chr14	68297486	68300144
12981	chr14	68300720	68302541
12982	chr14	68303498	68315531
12983	chr14	68316103	68316724
12984	chr14	68318675	68319215
12985	chr14	68320893	68321671
12986	chr14	68324962	68329604
12987	chr14	68330164	68334799
12988	chr14	68335004	68344249
12989	chr14	68345011	68351303
12990	chr14	68351508	68351716
12991	chr14	68352656	68352881
12992	chr14	68357017	68370975
12993	chr14	68371891	68401140
12994	chr14	68401368	68402447
12995	chr14	68402892	68403081
12996	chr14	68403352	68404891
12997	chr14	68409292	68409783
12998	chr14	68423169	68424810
12999	chr14	68433530	68434752
13000	chr14	68458763	68460943
13001	chr14	68468128	68473518
13002	chr14	68474553	68479604
13003	chr14	68480691	68481064
13004	chr14	68485603	68485762
13005	chr14	68513451	68514602
13006	chr14	68523198	68523435
13007	chr14	68526376	68527845
13008	chr14	68555503	68555962
13009	chr14	68564001	68565087
13010	chr14	68568475	68569998
13011	chr14	68574490	68574710
13012	chr14	68575339	68579396
13013	chr14	68579638	68580561
13014	chr14	68593730	68594983
13015	chr14	68597361	68600443
13016	chr14	68606132	68609479
13017	chr14	68624265	68625178
13018	chr14	68629039	68629120
13019	chr14	68633639	68633800
13020	chr14	68637143	68638549
13021	chr14	68638955	68639553
13022	chr14	68663381	68663747
13023	chr14	68680497	68686344
13024	chr14	68694811	68695061
13025	chr14	68732713	68733027
13026	chr14	68733318	68734522
13027	chr14	68741746	68742735
13028	chr14	68756188	68760671
13029	chr14	68768286	68768757
13030	chr14	68771097	68772742
13031	chr14	68774420	68774572
13032	chr14	68780419	68781816
13033	chr14	68782278	68782923
13034	chr14	68785103	68787895
13035	chr14	68796779	68797522
13036	chr14	68805338	68809525
13037	chr14	68812501	68817280
13038	chr14	68834653	68834849
13039	chr14	68835112	68835534
13040	chr14	68927884	68930672
13041	chr14	68932221	68933777
13042	chr14	68950645	68951239
13043	chr14	69042444	69044615
13044	chr14	69045414	69045784
13045	chr14	69046184	69047169
13046	chr14	69060162	69060888
13047	chr14	69614786	69633576
13048	chr14	69634422	69639117
13049	chr14	69642159	69642367
13050	chr14	69642647	69643066
13051	chr14	69643383	69645673
13052	chr14	69647254	69656419
13053	chr14	69663374	69664301
13054	chr14	69664630	69666914
13055	chr14	69667123	69667320
13056	chr14	69667771	69668500
13057	chr14	69669341	69676231
13058	chr14	69680408	69680747
13059	chr14	69682285	69686040
13060	chr14	69691307	69699141
13061	chr14	69699761	69705009
13062	chr14	69705389	69706935
13063	chr14	69707623	69713777
13064	chr14	69715149	69715294
13065	chr14	69715862	69721262
13066	chr14	69721523	69721921
13067	chr14	69724675	69727604
13068	chr14	69766289	69766420
13069	chr14	70018548	70019762
13070	chr14	70691699	70693285
13071	chr14	70780162	70781470
13072	chr14	70817515	70817670
13073	chr14	70882225	70883279
13074	chr14	70886349	70888204
13075	chr14	70906613	70906679
13076	chr14	71141426	71144279
13077	chr14	71236106	71236385
13078	chr14	71290933	71291153
13079	chr14	71317466	71318001
13080	chr14	71319937	71322131
13081	chr14	71322945	71323315
13082	chr14	71324803	71325083
13083	chr14	71340496	71341150
13084	chr14	71341541	71341896
13085	chr14	71362855	71363303
13086	chr14	71363533	71364009
13087	chr14	71372929	71373100
13088	chr14	71398440	71398999
13089	chr14	71399324	71400206
13090	chr14	71473392	71474436
13091	chr14	71476125	71476284
13092	chr14	71477734	71479917
13093	chr14	71583094	71583486
13094	chr14	72001105	72001391
13095	chr14	73057670	73057693
13096	chr14	73239765	73239979
13097	chr14	73269603	73270721
13098	chr14	73311099	73311951
13099	chr14	73414864	73416219
13100	chr14	73422272	73422841
13101	chr14	73423387	73425755
13102	chr14	73426032	73428062
13103	chr14	73452031	73453208
13104	chr14	73455771	73456053
13105	chr14	73456625	73456692
13106	chr14	73461804	73464466
13107	chr14	73466318	73468458
13108	chr14	73477390	73477616
