	chr	start	end
11485	chr11	64132942	64133232
11486	chr11	64140860	64142253
11487	chr11	64145574	64145722
11488	chr11	64148015	64149845
11489	chr11	64150785	64151498
11490	chr11	64181462	64181640
11491	chr11	64208081	64208209
11492	chr11	64208886	64209698
11493	chr11	64224985	64225297
11494	chr11	64227667	64227826
11495	chr11	64229385	64229705
11496	chr11	64231372	64231797
11497	chr11	64232808	64233050
11498	chr11	64233514	64233702
11499	chr11	64235694	64236049
11500	chr11	64239029	64239266
11501	chr11	64239825	64240215
11502	chr11	64242820	64242855
11503	chr11	64244773	64245198
11504	chr11	64248027	64248266
11505	chr11	64250747	64250819
11506	chr11	64252931	64254093
11507	chr11	64267915	64272884
11508	chr11	64273481	64273640
11509	chr11	64282923	64283032
11510	chr11	64287081	64287107
11511	chr11	64294544	64295994
11512	chr11	64299103	64299227
11513	chr11	64300129	64301384
11514	chr11	64303382	64303562
11515	chr11	64303820	64304130
11516	chr11	64306971	64307801
11517	chr11	64312650	64314394
11518	chr11	64319308	64319748
11519	chr11	64342005	64342113
11520	chr11	64342968	64342988
11521	chr11	64354467	64356719
11522	chr11	64358136	64358517
11523	chr11	64373231	64373449
11524	chr11	64553720	64554952
11525	chr11	64566543	64567360
11526	chr11	64567603	64567711
11527	chr11	64607615	64608417
11528	chr11	64608727	64608891
11529	chr11	64618712	64622580
11530	chr11	64629607	64629902
11531	chr11	64630857	64631120
11532	chr11	64635940	64636812
11533	chr11	64660731	64661849
11534	chr11	64686603	64689473
11535	chr11	64692768	64695294
11536	chr11	64723825	64723868
11537	chr11	64746322	64746604
11538	chr11	64756282	64756580
11539	chr11	64757307	64757478
11540	chr11	64758293	64759029
11541	chr11	64759926	64766158
11542	chr11	64767222	64768483
11543	chr11	64779868	64780035
11544	chr11	64787604	64787709
11545	chr11	64804194	64804456
11546	chr11	64821935	64823060
11547	chr11	64856043	64857179
11548	chr11	64862009	64865725
11549	chr11	64870031	64871212
11550	chr11	64874281	64875604
11551	chr11	64879618	64881141
11552	chr11	64887661	64888006
11553	chr11	64915256	64915464
11554	chr11	64918307	64919176
11555	chr11	64996301	64996420
11556	chr11	64997444	64997579
11557	chr11	65013030	65013237
11558	chr11	65026950	65027017
11559	chr11	65036512	65037840
11560	chr11	65040271	65040497
11561	chr11	65100595	65100928
11562	chr11	65101268	65103804
11563	chr11	65105180	65105287
11564	chr11	65110532	65111458
11565	chr11	65116302	65116657
11566	chr11	65118098	65118527
11567	chr11	65120689	65121196
11568	chr11	65133115	65133158
11569	chr11	65149899	65151698
11570	chr11	65180553	65180599
11571	chr11	65183048	65183097
11572	chr11	65204489	65206421
11573	chr11	65225500	65226124
11574	chr11	65292014	65292223
11575	chr11	65298352	65299310
11576	chr11	65353296	65353833
11577	chr11	65381764	65383368
11578	chr11	65416036	65421043
11579	chr11	65427697	65432201
11580	chr11	65432777	65434442
11581	chr11	65434719	65436754
11582	chr11	65437323	65438221
11583	chr11	65439768	65440108
11584	chr11	65440453	65444987
11585	chr11	65445297	65445585
11586	chr11	65446254	65446615
11587	chr11	65454510	65455674
11588	chr11	65470455	65472448
11589	chr11	65476473	65484401
11590	chr11	65484632	65495474
11591	chr11	65495712	65496713
11592	chr11	65506857	65509100
11593	chr11	65526116	65526186
11594	chr11	65539835	65541592
11595	chr11	65548316	65548448
11596	chr11	65548745	65548874
11597	chr11	65555498	65555699
11598	chr11	65555966	65557013
11599	chr11	65559277	65560824
11600	chr11	65568860	65569104
11601	chr11	65593805	65594447
11602	chr11	65606558	65607048
11603	chr11	65616864	65617080
11604	chr11	65626163	65626639
11605	chr11	65637484	65637871
11606	chr11	65647032	65647742
11607	chr11	65648453	65650019
11608	chr11	65650340	65650458
11609	chr11	65650955	65655633
11610	chr11	65655899	65656486
11611	chr11	65661147	65661762
11612	chr11	65664629	65664839
11613	chr11	65706458	65706704
11614	chr11	65781914	65782256
11615	chr11	65817492	65818245
11616	chr11	65862216	65862342
11617	chr11	65863071	65863279
11618	chr11	65871365	65871969
11619	chr11	65915374	65916228
11620	chr11	65917713	65917801
11621	chr11	65928060	65928194
11622	chr11	65988895	65989047
11623	chr11	66003355	66003379
11624	chr11	66022401	66022528
11625	chr11	66022759	66022930
11626	chr11	66050704	66051286
11627	chr11	66066722	66066983
11628	chr11	66067989	66069286
11629	chr11	66072086	66072097
11630	chr11	66072607	66072739
11631	chr11	66085234	66085491
11632	chr11	66085843	66085968
11633	chr11	66087175	66087537
11634	chr11	66126118	66127693
11635	chr11	66164205	66164402
11636	chr11	66179940	66180886
11637	chr11	66181233	66181425
11638	chr11	66181663	66185842
11639	chr11	66186361	66186666
11640	chr11	66188987	66190264
11641	chr11	66191757	66192971
11642	chr11	66195834	66196462
11643	chr11	66259355	66259548
11644	chr11	66266677	66266904
11645	chr11	66282137	66282333
11646	chr11	66282715	66283219
11647	chr11	66285765	66286880
11648	chr11	66311528	66313327
11649	chr11	66316631	66317652
11650	chr11	66326537	66327050
11651	chr11	66372887	66372992
11652	chr11	66386091	66386608
11653	chr11	66408727	66408859
11654	chr11	66409295	66409463
11655	chr11	66479135	66479153
11656	chr11	66510224	66510359
11657	chr11	66552132	66552296
11658	chr11	66568990	66569000
11659	chr11	66593929	66594191
11660	chr11	66594805	66596381
11661	chr11	66606907	66608141
11662	chr11	66619604	66619939
11663	chr11	66621273	66621486
11664	chr11	66637581	66637924
11665	chr11	66641195	66641551
11666	chr11	66644831	66645260
11667	chr11	66678912	66678954
11668	chr11	66727571	66728164
11669	chr11	66728454	66728998
11670	chr11	66855491	66855712
11671	chr11	66874995	66875218
11672	chr11	66879428	66884173
11673	chr11	66884589	66886296
11674	chr11	66887973	66888098
11675	chr11	66898033	66898325
11676	chr11	66903033	66903147
11677	chr11	66904521	66908795
11678	chr11	66912178	66916726
11679	chr11	66916979	66917499
11680	chr11	66919083	66921857
11681	chr11	66930376	66930481
11682	chr11	66950337	66950511
11683	chr11	66955075	66955180
11684	chr11	66956055	66956250
11685	chr11	66956667	66957342
11686	chr11	66959380	66959752
11687	chr11	66971314	66971472
11688	chr11	66974172	66974281
11689	chr11	66974545	66974887
11690	chr11	67006417	67007170
11691	chr11	67032975	67034353
11692	chr11	67057037	67057162
11693	chr11	67079605	67079710
11694	chr11	67158002	67158800
11695	chr11	67238802	67239470
11696	chr11	67242551	67242702
11697	chr11	67252542	67252837
11698	chr11	67261349	67261925
11699	chr11	67262562	67263120
11700	chr11	67265928	67265942
11701	chr11	67271537	67272009
11702	chr11	67272300	67272611
11703	chr11	67273167	67274218
11704	chr11	67276703	67278255
11705	chr11	67287177	67287526
11706	chr11	67287789	67288277
11707	chr11	67290462	67290541
11708	chr11	67351469	67351722
11709	chr11	67354447	67356345
11710	chr11	67356591	67357366
11711	chr11	67384391	67385869
11712	chr11	67397488	67399734
11713	chr11	67400267	67400508
11714	chr11	67402429	67402568
11715	chr11	67409671	67410416
11716	chr11	67415364	67416042
11717	chr11	67418817	67419065
11718	chr11	67420477	67421202
11719	chr11	67427628	67427681
11720	chr11	67464188	67465304
11721	chr11	67465973	67467183
11722	chr11	67467844	67467877
11723	chr11	67469958	67470073
11724	chr11	67484593	67485418
11725	chr11	67506027	67507335
11726	chr11	67509372	67509380
11727	chr11	67582897	67582949
11728	chr11	67584759	67584900
11729	chr11	67605302	67606263
11730	chr11	67631138	67631288
11731	chr11	67942822	67942934
11732	chr11	67943205	67943317
11733	chr11	68007983	68015053
11734	chr11	68017099	68018110
11735	chr11	68020310	68021046
11736	chr11	68031829	68034357
11737	chr11	68036647	68037581
11738	chr11	68047828	68048258
11739	chr11	68048540	68048781
11740	chr11	68066385	68067595
11741	chr11	68082968	68083177
11742	chr11	68089515	68090414
11743	chr11	68090792	68091709
11744	chr11	68092567	68092754
11745	chr11	68093914	68094901
11746	chr11	68096910	68097078
11747	chr11	68097292	68097422
11748	chr11	68097822	68100892
11749	chr11	68101146	68102438
11750	chr11	68102860	68103319
11751	chr11	68104499	68107822
11752	chr11	68108658	68109053
11753	chr11	68109694	68109903
11754	chr11	68114015	68114483
11755	chr11	68114807	68115042
11756	chr11	68115401	68115701
11757	chr11	68116284	68118574
11758	chr11	68122494	68123548
11759	chr11	68125859	68126909
11760	chr11	68127572	68129263
11761	chr11	68129509	68129709
11762	chr11	68138029	68138306
11763	chr11	68141762	68142703
11764	chr11	68146091	68147688
11765	chr11	68198003	68198644
11766	chr11	68198873	68199073
11767	chr11	68200143	68200555
11768	chr11	68203967	68204102
11769	chr11	68205911	68207021
11770	chr11	68209605	68209745
11771	chr11	68257160	68257452
11772	chr11	68257768	68257988
11773	chr11	68266857	68267005
11774	chr11	68307944	68308343
11775	chr11	68313888	68315319
11776	chr11	68325681	68329224
11777	chr11	68329563	68330401
11778	chr11	68331400	68331512
11779	chr11	68342089	68343214
11780	chr11	68354412	68355266
11781	chr11	68370393	68372116
11782	chr11	68372383	68375303
11783	chr11	68377482	68377788
11784	chr11	68381365	68381956
11785	chr11	68383129	68384075
11786	chr11	68405267	68406413
11787	chr11	68444363	68445226
11788	chr11	68459549	68459756
11789	chr11	68502987	68503927
11790	chr11	68610364	68610478
11791	chr11	68793272	68793522
11792	chr11	68793799	68794349
11793	chr11	68796601	68797793
11794	chr11	68803887	68804235
11795	chr11	68809630	68810412
11796	chr11	68827872	68829368
11797	chr11	68832559	68833199
11798	chr11	68837122	68838740
11799	chr11	68839943	68840459
11800	chr11	68844410	68844526
11801	chr11	68855380	68855769
11802	chr11	68890413	68892115
11803	chr11	68924356	68924775
11804	chr11	69001098	69001258
11805	chr11	69011387	69011493
11806	chr11	69013071	69013343
11807	chr11	69013834	69014139
11808	chr11	69035296	69035986
11809	chr11	69044049	69044359
11810	chr11	69050097	69054192
11811	chr11	69055747	69056041
11812	chr11	69066419	69066792
11813	chr11	69074733	69075397
11814	chr11	69075790	69076351
11815	chr11	69126894	69127095
11816	chr11	69156814	69158081
11817	chr11	69380613	69381061
11818	chr11	69442568	69444286
11819	chr11	69538889	69540713
11820	chr11	69662105	69662430
11821	chr11	69662738	69663086
11822	chr11	69670104	69670297
11823	chr11	70251024	70252057
11824	chr11	70252348	70252966
11825	chr11	70272270	70274343
11826	chr11	70275090	70275282
11827	chr11	70275697	70275993
11828	chr11	70277204	70284911
11829	chr11	70286324	70286613
11830	chr11	70287031	70293917
11831	chr11	70294172	70294513
11832	chr11	70296872	70297539
11833	chr11	70298585	70298808
11834	chr11	70299522	70299635
11835	chr11	70301278	70302260
11836	chr11	70302933	70303313
11837	chr11	70307409	70308437
11838	chr11	70308674	70308973
11839	chr11	70313905	70314381
11840	chr11	70314822	70315015
11841	chr11	70323699	70325126
11842	chr11	70326529	70326919
11843	chr11	70333568	70334684
11844	chr11	70336083	70336436
11845	chr11	70336672	70336898
11846	chr11	70337926	70338189
11847	chr11	70338514	70339550
11848	chr11	70342289	70342433
11849	chr11	70353939	70354086
11850	chr11	70358611	70359435
11851	chr11	70359819	70360179
11852	chr11	70360381	70360730
11853	chr11	70381560	70384866
11854	chr11	70400428	70400588
11855	chr11	70420094	70422275
11856	chr11	70478354	70478749
11857	chr11	70497798	70498062
11858	chr11	70506316	70506519
11859	chr11	70508911	70511668
11860	chr11	70544844	70545628
11861	chr11	70567866	70568603
11862	chr11	70610776	70610938
11863	chr11	70672707	70674201
11864	chr11	70693501	70695231
11865	chr11	70718168	70718546
11866	chr11	70804566	70804735
11867	chr11	70825957	70827233
11868	chr11	71139144	71139354
11869	chr11	71139572	71141296
11870	chr11	71143392	71144043
11871	chr11	71152613	71153534
11872	chr11	71240531	71240893
11873	chr11	71247536	71247856
11874	chr11	71251122	71252626
11875	chr11	71432885	71433208
11876	chr11	71450860	71451087
11877	chr11	71451631	71451736
11878	chr11	71452123	71452133
11879	chr11	71559207	71559373
11880	chr11	71814300	71815037
11881	chr11	71831207	71831505
11882	chr11	71832179	71832483
11883	chr11	71833023	71833443
11884	chr11	71833799	71833985
11885	chr11	71937382	71938806
11886	chr11	71977470	71982273
11887	chr11	71982475	71983068
11888	chr11	71998893	72000673
11889	chr11	72005218	72005742
11890	chr11	72006847	72007006
11891	chr11	72008662	72009022
11892	chr11	72009254	72016114
11893	chr11	72024681	72024831
11894	chr11	72025083	72027244
11895	chr11	72027534	72028360
11896	chr11	72028716	72029067
11897	chr11	72030190	72031136
11898	chr11	72036850	72043519
11899	chr11	72043772	72044500
11900	chr11	72044736	72049492
11901	chr11	72050206	72050353
11902	chr11	72065747	72066058
11903	chr11	72066328	72070566
11904	chr11	72071870	72072866
11905	chr11	72074418	72076035
11906	chr11	72078460	72079058
11907	chr11	72081667	72082167
11908	chr11	72082417	72082522
11909	chr11	72085156	72087099
11910	chr11	72088976	72089282
11911	chr11	72090553	72091989
11912	chr11	72103957	72104175
11913	chr11	72110661	72111596
11914	chr11	72113339	72113388
11915	chr11	72188956	72190047
11916	chr11	72222537	72222588
11917	chr11	72225955	72225958
11918	chr11	72226744	72227182
11919	chr11	72227570	72227795
11920	chr11	72228099	72228523
11921	chr11	72237917	72238124
11922	chr11	72239146	72240585
11923	chr11	72305872	72306023
11924	chr11	72306297	72306796
11925	chr11	72328918	72329475
11926	chr11	72378570	72380588
11927	chr11	72380808	72380977
11928	chr11	72381408	72381559
11929	chr11	72394303	72396884
11930	chr11	72398632	72398922
11931	chr11	72400527	72400685
11932	chr11	72407014	72407400
11933	chr11	72408081	72409692
11934	chr11	72410096	72413032
11935	chr11	72413653	72414794
11936	chr11	72427817	72429220
11937	chr11	72430743	72431363
11938	chr11	72432648	72432970
11939	chr11	72439629	72439861
11940	chr11	72521884	72522707
11941	chr11	72541437	72541600
11942	chr11	72605715	72606016
11943	chr11	72606243	72606348
11944	chr11	72703135	72703371
11945	chr11	72703685	72704414
11946	chr11	72719098	72719330
11947	chr11	72719702	72719857
11948	chr11	72720194	72720407
11949	chr11	72720918	72721074
11950	chr11	72721753	72722989
11951	chr11	72725096	72725224
11952	chr11	72725506	72725977
11953	chr11	72727580	72728271
11954	chr11	72732166	72732782
11955	chr11	72735844	72736033
11956	chr11	72736302	72737312
11957	chr11	72737967	72738210
11958	chr11	72738437	72738600
11959	chr11	72739804	72740201
11960	chr11	72740484	72741247
11961	chr11	72741756	72743100
11962	chr11	72743478	72743611
11963	chr11	72744420	72744875
11964	chr11	72745717	72748117
11965	chr11	72748498	72749905
11966	chr11	72753076	72753475
11967	chr11	72774793	72775085
11968	chr11	72794746	72794881
11969	chr11	72821512	72822147
11970	chr11	72822396	72822797
11971	chr11	72831773	72832457
11972	chr11	72833203	72835202
11973	chr11	72836151	72836467
11974	chr11	72885443	72886489
11975	chr11	72903513	72904603
11976	chr11	73072959	73073615
11977	chr11	73143378	73143575
11978	chr11	73147796	73148488
11979	chr11	73177008	73178675
11980	chr11	73200022	73201137
11981	chr11	73201452	73201629
11982	chr11	73213468	73214619
11983	chr11	73216830	73217998
11984	chr11	73242425	73242734
11985	chr11	73256871	73258869
11986	chr11	73289248	73289608
11987	chr11	73306991	73307190
11988	chr11	73309860	73328560
11989	chr11	73329492	73335890
11990	chr11	73338944	73339232
11991	chr11	73339746	73340907
11992	chr11	73342480	73345808
11993	chr11	73346259	73348007
11994	chr11	73351655	73351878
11995	chr11	73357431	73357597
11996	chr11	73369118	73369364
11997	chr11	73374152	73374400
11998	chr11	73375455	73375994
11999	chr11	73378001	73378012
12000	chr11	73378785	73378954
12001	chr11	73379527	73379827
12002	chr11	73380029	73380217
12003	chr11	73382748	73386940
12004	chr11	73387509	73388129
12005	chr11	73389356	73389520
12006	chr11	73397043	73397461
12007	chr11	73403646	73404818
12008	chr11	73406839	73407013
12009	chr11	73412122	73412335
12010	chr11	73413075	73413192
12011	chr11	73413905	73414038
12012	chr11	73414326	73416680
12013	chr11	73424301	73428554
12014	chr11	73429151	73429266
12015	chr11	73434415	73439839
12016	chr11	73440384	73440537
12017	chr11	73445728	73446295
12018	chr11	73453517	73456327
12019	chr11	73456532	73456829
12020	chr11	73458163	73458760
12021	chr11	73464573	73469619
12022	chr11	73470839	73471038
12023	chr11	73475717	73476010
12024	chr11	73478982	73479243
12025	chr11	73490032	73490668
12026	chr11	73491152	73491670
12027	chr11	73493246	73495102
12028	chr11	73495465	73495575
12029	chr11	73498700	73498882
12030	chr11	73501216	73501357
12031	chr11	73512167	73512336
12032	chr11	73517919	73518127
12033	chr11	73526529	73527357
12034	chr11	73528549	73528954
12035	chr11	73549767	73549901
12036	chr11	73550753	73551012
12037	chr11	73578821	73579121
12038	chr11	73599326	73599402
12039	chr11	73625997	73626312
12040	chr11	73646847	73647153
12041	chr11	73649594	73655812
12042	chr11	73656330	73656755
12043	chr11	73659332	73661562
12044	chr11	73662583	73663610
12045	chr11	73664034	73664248
12046	chr11	73664706	73664813
12047	chr11	73685488	73686680
12048	chr11	73701032	73701174
12049	chr11	73708484	73709260
12050	chr11	73712537	73712693
12051	chr11	73712902	73714067
12052	chr11	73714415	73718432
12053	chr11	73752381	73752768
12054	chr11	73761894	73761914
12055	chr11	73779023	73780210
12056	chr11	73797879	73798152
12057	chr11	73855470	73857321
12058	chr11	73888589	73890534
12059	chr11	73931228	73932170
12060	chr11	73944780	73947031
12061	chr11	73951173	73951352
12062	chr11	74018108	74019446
12063	chr11	74070580	74070715
12064	chr11	74071001	74071433
12065	chr11	74138564	74138787
12066	chr11	74179598	74180152
12067	chr11	74325549	74325740
12068	chr11	74326024	74326192
12069	chr11	74474431	74475148
12070	chr11	74636763	74642416
12071	chr11	74643979	74644542
12072	chr11	74673164	74673295
12073	chr11	74673626	74674071
12074	chr11	74681382	74684533
12075	chr11	74720544	74721797
12076	chr11	74747954	74748103
12077	chr11	74822046	74822753
12078	chr11	74956182	74956512
12079	chr11	74956755	74956896
12080	chr11	75229830	75230539
12081	chr11	75230743	75231635
12082	chr11	75270186	75270343
12083	chr11	75270894	75271219
12084	chr11	75275177	75276886
12085	chr11	75277875	75278026
12086	chr11	75280500	75280719
12087	chr11	75281161	75281280
12088	chr11	75289648	75289803
12089	chr11	75302530	75302667
12090	chr11	75305844	75306065
12091	chr11	75306289	75306681
12092	chr11	75308134	75308322
12093	chr11	75312012	75312690
12094	chr11	75312928	75314539
12095	chr11	75317197	75318125
12096	chr11	75320270	75320728
12097	chr11	75325907	75326273
12098	chr11	75326518	75326697
12099	chr11	75328452	75331434
12100	chr11	75332032	75332595
12101	chr11	75333529	75349501
12102	chr11	75403032	75403573
12103	chr11	75403998	75404193
12104	chr11	75474075	75474226
12105	chr11	75474570	75474773
12106	chr11	75554126	75555680
12107	chr11	75563416	75564643
12108	chr11	75582806	75585185
12109	chr11	75635032	75635453
12110	chr11	75639588	75639861
12111	chr11	75733594	75733717
12112	chr11	75840255	75840510
12113	chr11	75878837	75879148
12114	chr11	76185836	76186308
12115	chr11	76234538	76236792
12116	chr11	76604796	76605001
12117	chr11	76614847	76615192
12118	chr11	76735135	76735534
12119	chr11	76756312	76756604
12120	chr11	76763519	76763639
12121	chr11	76763990	76764265
12122	chr11	76782527	76782601
12123	chr11	76785025	76785049
12124	chr11	76792932	76794504
12125	chr11	76798985	76799233
12126	chr11	76806713	76807196
12127	chr11	76807503	76808390
12128	chr11	76810513	76810732
12129	chr11	76836953	76839355
12130	chr11	76880223	76880802
12131	chr11	76891536	76893841
12132	chr11	76918991	76919144
12133	chr11	76979154	76979611
12134	chr11	77047229	77047488
12135	chr11	77054935	77055255
12136	chr11	77073208	77074316
12137	chr11	77083236	77083403
12138	chr11	77085923	77087337
12139	chr11	77091410	77093803
12140	chr11	77095485	77096506
12141	chr11	77106104	77107099
12142	chr11	77110802	77111124
12143	chr11	77130921	77131142
12144	chr11	77154765	77154929
12145	chr11	77178829	77179069
12146	chr11	77183061	77183470
12147	chr11	77183881	77183986
12148	chr11	77411713	77411866
12149	chr11	77602742	77603020
12150	chr11	77725480	77726997
12151	chr11	77818471	77818784
12152	chr11	77865789	77866014
12153	chr11	77995550	77995586
12154	chr11	78000041	78000235
12155	chr11	78023118	78023322
12156	chr11	78030071	78030588
12157	chr11	78030872	78031304
12158	chr11	78039894	78040669
12159	chr11	78046509	78046692
12160	chr11	78100983	78101553
12161	chr11	78146367	78146535
12162	chr11	78158860	78159592
12163	chr11	78174524	78174776
12164	chr11	78174984	78175287
12165	chr11	78313076	78313478
12166	chr11	78313730	78314317
12167	chr11	78314577	78315461
12168	chr11	78338080	78338517
12169	chr11	78345012	78345628
12170	chr11	78348348	78352972
12171	chr11	78353584	78355422
12172	chr11	78370969	78371099
12173	chr11	78373339	78374119
12174	chr11	78415265	78415503
12175	chr11	78420734	78420905
12176	chr11	78645427	78647518
12177	chr11	78689185	78690346
12178	chr11	78704676	78705380
12179	chr11	78706682	78706862
12180	chr11	78713200	78715755
12181	chr11	78798008	78798188
12182	chr11	78798438	78798543
12183	chr11	78801297	78801438
12184	chr11	78802003	78802137
12185	chr11	78820101	78821356
12186	chr11	78825094	78825616
12187	chr11	78826148	78826405
12188	chr11	78961888	78962138
12189	chr11	78962552	78962657
12190	chr11	79119694	79119960
12191	chr11	79253065	79253194
12192	chr11	79253601	79253757
12193	chr11	79269487	79269659
12194	chr11	79374633	79375253
12195	chr11	79414079	79415127
12196	chr11	79428954	79429096
12197	chr11	79686737	79688519
12198	chr11	79688726	79688850
12199	chr11	79689837	79690003
12200	chr11	79759963	79760762
12201	chr11	80773268	80773926
12202	chr11	80774249	80774730
12203	chr11	81004516	81004964
12204	chr11	81278586	81278691
12205	chr11	81279008	81279959
12206	chr11	81342136	81344305
12207	chr11	81857466	81857749
12208	chr11	82046505	82046840
12209	chr11	82047125	82047414
12210	chr11	82257115	82258930
12211	chr11	82359327	82360097
12212	chr11	82559497	82559804
12213	chr11	82717671	82721301
12214	chr11	82723796	82724384
12215	chr11	82728979	82729181
12216	chr11	82729453	82730075
12217	chr11	82734423	82734798
12218	chr11	82738000	82738416
12219	chr11	82749988	82751842
12220	chr11	82753365	82759081
12221	chr11	82788565	82788714
12222	chr11	82794544	82798874
12223	chr11	82801831	82802538
12224	chr11	82811046	82811915
12225	chr11	82812419	82812568
12226	chr11	82814177	82815702
12227	chr11	82818476	82819160
12228	chr11	82819361	82826340
12229	chr11	82826817	82826993
12230	chr11	82827582	82827715
12231	chr11	82828248	82828415
12232	chr11	82830730	82831741
12233	chr11	82837767	82838045
12234	chr11	82838412	82838639
12235	chr11	82839818	82839992
12236	chr11	82840544	82847520
12237	chr11	82848365	82848534
12238	chr11	82849136	82849265
12239	chr11	82851415	82851599
12240	chr11	82852526	82852717
12241	chr11	82853147	82853287
12242	chr11	82857290	82859651
12243	chr11	82860727	82862006
12244	chr11	82862310	82862720
12245	chr11	82862955	82865420
12246	chr11	82867022	82868163
12247	chr11	82898768	82899036
12248	chr11	82989905	82990293
12249	chr11	82995757	82996825
12250	chr11	83001679	83001790
12251	chr11	83004869	83005069
12252	chr11	83008060	83008946
12253	chr11	83011425	83012974
12254	chr11	83018425	83020635
12255	chr11	83021321	83021544
12256	chr11	83022117	83022489
12257	chr11	83023809	83026753
12258	chr11	83027296	83028127
12259	chr11	83028459	83028884
12260	chr11	83031007	83031144
12261	chr11	83031552	83033084
12262	chr11	83034666	83036002
12263	chr11	83041209	83041578
12264	chr11	83051732	83053008
12265	chr11	83062832	83064075
12266	chr11	83069173	83069374
12267	chr11	83160669	83160678
12268	chr11	83292880	83293076
12269	chr11	83293288	83293575
12270	chr11	83455874	83457208
12271	chr11	83520749	83520933
12272	chr11	83521141	83521733
12273	chr11	84020530	84020732
12274	chr11	84022282	84022387
12275	chr11	84129039	84129398
12276	chr11	84212319	84213210
12277	chr11	84559908	84560058
12278	chr11	84560517	84560816
12279	chr11	84719987	84721461
12280	chr11	84924584	84924682
12281	chr11	85132291	85133585
12282	chr11	85540541	85541269
12283	chr11	85541732	85542411
12284	chr11	85551734	85552493
12285	chr11	85665678	85666482
12286	chr11	85682251	85683161
12287	chr11	85686514	85686841
12288	chr11	85855531	85855536
12289	chr11	85967183	85968725
12290	chr11	85983370	85983751
12291	chr11	85984768	85985026
12292	chr11	85985315	85985502
12293	chr11	86041286	86041988
12294	chr11	86042732	86044729
12295	chr11	86069851	86070145
12296	chr11	86118424	86118536
12297	chr11	86118803	86119129
12298	chr11	86119388	86119631
12299	chr11	86150672	86152607
12300	chr11	86218192	86218975
12301	chr11	86226450	86227972
12302	chr11	86229528	86229696
12303	chr11	86230123	86230447
12304	chr11	86230847	86232257
12305	chr11	86232610	86233324
12306	chr11	86243955	86243976
12307	chr11	86288672	86289207
12308	chr11	86374673	86374683
12309	chr11	86394890	86395778
12310	chr11	86818775	86818912
12311	chr11	86918924	86919411
12312	chr11	86940021	86941055
12313	chr11	86956713	86960211
12314	chr11	87036603	87037118
12315	chr11	87039712	87039897
12316	chr11	87057892	87058408
12317	chr11	87127044	87127236
12318	chr11	88298253	88298421
12319	chr11	88709193	88709732
12320	chr11	88709975	88710764
12321	chr11	88799624	88799791
12322	chr11	88800067	88800759
12323	chr11	88860339	88860466
12324	chr11	90414231	90414488
12325	chr11	90423177	90423393
12326	chr11	90423910	90424066
12327	chr11	91868871	91869577
12328	chr11	91870133	91870458
12329	chr11	92224168	92228994
12330	chr11	92229273	92229434
12331	chr11	92245487	92247270
12332	chr11	92266772	92267183
12333	chr11	92307407	92307670
12334	chr11	92308612	92310472
12335	chr11	92313850	92315342
12336	chr11	92315573	92315710
12337	chr11	92329612	92330832
12338	chr11	92384137	92385314
12339	chr11	92580354	92582160
12340	chr11	92587949	92588408
12341	chr11	92588706	92589981
12342	chr11	92593988	92597839
12343	chr11	92605824	92606518
12344	chr11	92667091	92668920
12345	chr11	92697286	92697793
12346	chr11	92765757	92767008
12347	chr11	92767818	92768055
12348	chr11	92768498	92770229
12349	chr11	92770515	92770857
12350	chr11	92782650	92783264
12351	chr11	92783531	92785473
12352	chr11	92803547	92803797
12353	chr11	92823382	92823653
12354	chr11	92826994	92827124
12355	chr11	92828754	92829093
12356	chr11	92858978	92860104
12357	chr11	93536878	93537173
12358	chr11	93537409	93537670
12359	chr11	93744687	93745936
12360	chr11	94638789	94638934
12361	chr11	94669092	94669657
12362	chr11	94704903	94706111
12363	chr11	94743041	94743211
12364	chr11	94767531	94767741
12365	chr11	94794570	94794707
12366	chr11	94800049	94801474
12367	chr11	94834716	94835297
12368	chr11	94915364	94916513
12369	chr11	94926236	94928989
12370	chr11	94929361	94929665
12371	chr11	94933898	94934057
12372	chr11	94958671	94958921
12373	chr11	95081034	95082696
12374	chr11	95088975	95088981
12375	chr11	95093258	95093420
12376	chr11	95094437	95094906
12377	chr11	95095464	95097592
12378	chr11	95107507	95109376
12379	chr11	95134436	95135210
12380	chr11	95147189	95147555
12381	chr11	95151924	95152027
12382	chr11	95157234	95158025
12383	chr11	95158236	95158522
12384	chr11	95206298	95207667
12385	chr11	95211034	95211456
12386	chr11	95212770	95212875
12387	chr11	95220049	95220193
12388	chr11	95227242	95228453
12389	chr11	95233031	95233077
12390	chr11	95252691	95256929
12391	chr11	95267943	95271262
12392	chr11	95279862	95282232
12393	chr11	95336916	95339210
12394	chr11	95836381	95836694
12395	chr11	95919662	95919818
12396	chr11	95991239	95991624
12397	chr11	95992400	95992507
12398	chr11	95999288	96001867
12399	chr11	96011428	96013056
12400	chr11	96034188	96034430
12401	chr11	96035105	96035247
12402	chr11	96037255	96037976
12403	chr11	96043264	96043614
12404	chr11	96045068	96047170
12405	chr11	96054761	96055762
12406	chr11	96057425	96057974
12407	chr11	96059618	96061703
12408	chr11	96076445	96076938
12409	chr11	96090064	96091424
12410	chr11	96092599	96092952
12411	chr11	96098302	96099533
12412	chr11	96106411	96106670
12413	chr11	96112398	96113971
12414	chr11	96136839	96137391
12415	chr11	96139806	96139940
12416	chr11	96140361	96144982
